Open,High,Low,Close,Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,RETURN,RSI,EMA20,MACD,ATR,VOL_THRESHOLD,NEXT_DAY_RETURN,Target,RANGE,VIX_CHANGE,MOMENTUM_3,MOMENTUM_5
29087.25,29094.609375,28721.630859375,28799.689453125,10500,14.489999771118164,14.989999771118164,13.34000015258789,14.619999885559082,0,-0.008426742075535731,54.9498054297956,28556.01792023574,41.27113876202566,350.3121381422865,0.012163747067914123,-0.004640688603345211,1,372.978515625,0.008971712663518261,-0.0029607360167819285,0.009927540807865842
28876.23046875,28876.23046875,28497.69921875,28666.0390625,8400,14.619999885559082,15.300000190734863,12.970000267028809,14.949999809265137,0,-0.004640688603345211,52.05794483462378,28566.496124260906,43.356419511295826,352.3277889892661,0.012290773351040677,-0.007812012417786396,0,378.53125,0.022571814383665734,-0.007387339704886475,-0.0014529504227952517
28682.970703125,28696.189453125,28403.759765625,28442.099609375,13900,14.949999809265137,15.180000305175781,13.619999885559082,15.039999961853027,0,-0.007812012417786396,47.543091210993126,28554.648837128912,26.63198031045613,348.0493531686042,0.012237118846664936,-0.019544572289303508,0,292.4296875,0.00602007717298525,-0.020738559775688614,-0.015340422096406958
28525.650390625,28539.4609375,27802.369140625,27886.2109375,19000,15.039999961853027,16.420000076293945,13.65999984741211,16.299999237060547,0,-0.019544572289303508,38.595013504267826,28490.9880847833,-31.119106623937114,375.8380991476325,0.013477560647804752,-0.007536767023352486,0,737.091796875,0.0837765477661796,-0.03171834602979995,-0.03439027750321699
27860.509765625,27976.9296875,27598.2109375,27676.0390625,20700,16.299999237060547,17.34000015258789,15.229999542236328,17.030000686645508,0,-0.007536767023352486,35.84789468324364,28413.373892184893,-92.77689859106613,376.0438599228016,0.013587343877987474,0.007735637183902133,2,378.71875,0.044785367101440654,-0.03453563981551555,-0.04711402307603385
27756.6796875,27947.259765625,27385.48046875,27890.130859375,11700,17.030000686645508,18.3799991607666,14.6899995803833,17.209999084472656,0,0.007735637183902133,40.494278522738966,28363.541222393476,-122.94845096741119,389.31067684795863,0.013958725357399877,-0.005561513099636817,1,561.779296875,0.010569488583068498,-0.019406751174518178,-0.03158223616370648
27977.26953125,28087.779296875,27621.1796875,27735.01953125,11400,17.209999084472656,19.43000030517578,14.970000267028809,18.5,0,-0.005561513099636817,38.32831059992885,28303.682013713144,-157.55956289654569,394.83131488560446,0.014235840520708285,-0.010711370792087171,0,466.599609375,0.07495647787054316,-0.005421726407680794,-0.03247813655804055
27804.580078125,27829.109375,27344.69921875,27437.939453125,12000,18.5,19.59000015258789,17.360000610351562,19.110000610351562,0,-0.010711370792087171,34.51990935894922,28221.230341276176,-206.5796760487574,401.2298035544899,0.01462317548444012,-0.009510525351067445,0,484.41015625,0.03297300596494934,-0.008603095581607878,-0.035305415916587646
27565.490234375,27567.279296875,27141.55078125,27176.990234375,12100,19.110000610351562,20.09000015258789,16.219999313354492,18.739999771118164,0,-0.009510525351067445,31.554082884290068,28121.77890252368,-263.4480251589048,402.97971155952627,0.014827974256318297,0.008072660846840218,2,425.728515625,-0.01936163408770253,-0.025569640694614537,-0.02543266651444831
27215.609375,27482.140625,27073.25,27396.380859375,10300,18.739999771118164,18.899999618530273,16.75,17.40999984741211,0,0.008072660846840218,36.49418928897022,28052.69337460476,-287.4994963972349,403.40191966241724,0.014724642708577828,-0.006221667480457382,1,408.890625,-0.07097118142743164,-0.012209786673971657,-0.010104704740929726
27395.7109375,27438.9609375,27176.5390625,27225.9296875,9500,17.40999984741211,17.889999389648438,15.729999542236328,17.239999771118164,0,-0.006221667480457382,34.41586165147599,27973.95397583288,-316.6641386122028,393.3319164722446,0.014446959974807824,-0.007882894839162713,0,262.421875,-0.009764507626874863,-0.007726883645442717,-0.02381491772928468
